1,3420,1.4473126035307722 
1,65,1.371816239334441 
1,3829,1.3260318143528464 
1,3817,1.2838488942782227 
1,3599,1.1427578663149143 
1,3562,1.1366379943993385 
1,92,1.1168984690915424 
1,3835,1.0879688891598407 
1,3708,1.0876760993022878 
1,3519,1.084824639787925 
1,361,1.050775993252559 
1,3533,1.0464782692840062 
1,3608,1.017722936108866 
1,3706,1.003740062569269 
1,3818,0.9961500669095151 
1,3617,0.981393610373467 
1,3596,0.9627818947796444 
1,234,0.9385633488215086 
1,3707,0.9316158410866892 
1,177,0.9169742853702816 
1,270,0.9153539617456474 
1,3343,0.9123345946343557 
1,3710,0.9094326566749579 
1,170,0.898439672725786 
1,3705,0.8830914609767191 
1,33,0.8821391409004068 
1,3529,0.8341060883584416 
1,3590,0.8298903759209275 
1,3700,0.8209564530119058 
1,3890,0.818722236107944 
1,163,0.8120170584272486 
1,282,0.8026526317994666 
1,3582,0.7968851112469013 
1,125,0.7959595435818915 
1,3337,0.7827307003025877 
1,352,0.7793916174990609 
1,3589,0.76640471156223 
1,95,0.7341189494093128 
1,3472,0.7167699156538389 
1,3345,0.712981311988995 
1,3614,0.6938170664300197 
1,3816,0.6918297269162346 
1,3680,0.6875419198842135 
1,220,0.6875263946155799 
1,172,0.6875136948567171 
1,3606,0.6841796695282368 
1,3830,0.6766539272445418 
1,326,0.664706185964834 
1,3827,0.6631600696267166 
1,3387,0.650936101762478 
1,228,0.6346661021994312 
1,3734,0.6319210120471231 
1,24,0.6251163273054956 
1,3591,0.6242473612821209 
1,3775,0.6145444916760945 
1,3490,0.5996073446195869 
1,3699,0.5841739306124862 
1,3834,0.5716163589428441 
1,268,0.5712246109697676 
1,3709,0.5704057985803112 
1,3327,0.5628578789316663 
1,39,0.5614241602587342 
1,3417,0.561293486346124 
1,3622,0.5606850712065877 
1,3838,0.5568323246374816 
1,3658,0.555659390819904 
1,247,0.5483238388156749 
1,3405,0.5457510736224144 
1,3525,0.5445858924414534 
1,184,0.5383364348854471 
1,3469,0.5382650295836494 
1,3403,0.5132788703649809 
1,3633,0.5096298121641216 
1,3351,0.5053841141628476 
1,257,0.5008406997333159 
1,3542,0.49111820652216126 
1,3673,0.4892549884205847 
1,216,0.4885327962641824 
1,3324,0.4874058543453857 
1,3820,0.48648651900827744 
1,217,0.4851743113340722 
1,3481,0.47981751021327507 
1,314,0.4795778491497466 
1,27,0.4760369171359454 
1,3517,0.473067124835995 
1,3537,0.47137194658289616 
1,3551,0.4686812695316617 
1,3356,0.46651869746058666 
1,3841,0.4604881512367803 
1,141,0.4574361796847597 
1,3666,0.4515654317012327 
1,168,0.45139595036926167 
1,3797,0.4492446288728569 
1,3470,0.4484250463438006 
1,3515,0.4452875258603475 
1,3768,0.4426879594690743 
1,185,0.44265584309443634 
1,3659,0.44139952525036613 
1,316,0.4405234457116917 
1,3474,0.4405234457116917 
1,42,0.43926060976282333 
1,3586,0.43926060976282333 
1,3636,0.4362884756985386 
1,3746,0.43135590519153866 
1,3341,0.42417643075852435 
1,3611,0.42417643075852435 
1,3498,0.4222179642336404 
1,3610,0.4222179642336404 
1,3612,0.4222179642336404 
1,3390,0.4192673443454131 
1,106,0.41322188556304423 
1,112,0.4125609124459452 
1,3407,0.40877499503061954 
1,3495,0.4041131052690069 
1,41,0.4035840696314302 
1,3354,0.40325536521612687 
1,190,0.40181074407699613 
1,274,0.4005924605840477 
1,3694,0.3991530594882731 
1,3532,0.3974448684470469 
1,3549,0.3964042000561241 
1,3613,0.39487058803860003 
1,3,0.39317284789930274 
1,3824,0.389820790675945 
1,3379,0.3892816920594485 
1,3511,0.3881661049532113 
1,3618,0.38652540725785645 
1,3805,0.38652540725785645 
1,3831,0.3832852724028537 
1,113,0.3738828060539329 
1,15,0.3702731472332362 
1,3939,0.36889568054163563 
1,287,0.3661030208746796 
1,3760,0.3647224872529688 
1,3332,0.3606133619423281 
1,325,0.3591968922152327 
1,3661,0.35665309325534783 
1,3771,0.3550134712348778 
1,3821,0.35092637364059176 
1,3788,0.34987971702079906 
1,3535,0.3489742733045626 
1,3822,0.34335881895978076 
1,319,0.3392108640712323 
1,3812,0.3330340949702725 
1,3869,0.3306259174416175 
1,161,0.33017252379201567 
1,171,0.32932935645765743 
1,3475,0.32825231706369745 
1,366,0.3272401591983177 
1,3653,0.3259125544450088 
1,12,0.32573723712197594 
1,322,0.32475513697949193 
1,3441,0.3219570154507037 
1,3347,0.32020652273398287 
1,3846,0.3190892088291376 
1,175,0.3168778111256514 
1,3473,0.3168778111256514 
1,3480,0.31578356689034426 
1,329,0.30729436197101756 
1,3595,0.30729436197101756 
1,43,0.30422740913251856 
1,360,0.3022165599251361 
1,32,0.2963404043006074 
1,3504,0.29348719134206036 
1,16,0.29170374435118634 
1,3436,0.2907645091752315 
1,178,0.29068839681838105 
1,3795,0.2900693350169107 
1,3374,0.28703866460392874 
1,3592,0.28524795219225807 
1,3704,0.2843609485534421 
1,3548,0.2826033882847442 
1,3628,0.2817327303134061 
1,3849,0.2817327303134061 
1,3333,0.27661939707521566 
1,3848,0.2757851658438753 
1,3597,0.2724979587989584 
1,3482,0.270883567450982 
1,3901,0.2692881920971631 
1,3937,0.2666477116468649 
1,3604,0.26615316107614173 
1,23,0.26538077577587954 
1,3602,0.2628708633712096 
1,3580,0.26127314262930523 
1,357,0.26083899528648385 
1,3404,0.25813526675653087 
1,3593,0.25645005693299017 
1,3449,0.2561130036734684 
1,3828,0.25501971633445597 
1,3865,0.24819907652982992 
1,3842,0.24543729501781394 
1,3528,0.24478031832431416 
1,3714,0.24347686016386988 
1,3460,0.24214073478804968 
1,317,0.2383989509562581 
1,304,0.23533143242810403 
1,3876,0.23412641518515062 
1,3715,0.23352852247400888 
1,3503,0.2331751982898097 
1,3607,0.23058428689239469 
1,3672,0.23058428689239469 
1,34,0.22828181714165555 
1,3563,0.22828181714165555 
1,3331,0.22771336650557347 
1,3625,0.2265849162297682 
1,3629,0.2216422757958516 
1,3922,0.22088812950260026 
1,3669,0.21742640031172514 
1,145,0.21678349378442718 
1,3630,0.2043104565413289 
1,3336,0.19897581736934378 
1,3494,0.19791825695737514 
1,313,0.19683438588658986 
1,3531,0.19683438588658986 
1,3925,0.19680956737167857 
1,3396,0.19551774200457292 
